ps,mun,per,prob_mean,ppt_out_mean,altitude_mean,ppt_ago_mean,Expectativa de Vida_mean,Necessidades Humanas Básicas_mean,tmed_out_mean,ppt_jun_mean,ppt_set_mean,tmed_set_mean,Famílias em Situação de Rua_mean
52,520740,2013-2025,0.8940013,187.98999999999998,537.29,22.52,74.54999999999998,76.77648310841258,24.720000000000002,11.330000000000002,65.27999999999999,23.67000000000001,4.588259230497579
52,522140,2013-2025,0.8928063,176.46999999999997,721.0,12.199999999999998,74.29999999999998,75.29073698162232,24.209999999999997,8.010000000000002,52.47000000000001,23.240000000000002,27.734224075781007
52,521800,2013-2025,0.89086694,178.7,349.46,8.289999999999996,75.69000000000003,74.44888970789887,27.149999999999995,4.72,51.36000000000001,26.37,3.23968805713158
52,521180,2013-2025,0.89074606,153.83999999999997,684.5100000000001,10.76,75.43000000000004,74.985364927443,24.759999999999998,7.260000000000002,40.89999999999999,23.839999999999996,20.9464137424838
52,520860,2013-2025,0.88982224,159.45,702.59,12.28,75.39,77.71838257171638,24.81,7.28,42.67999999999999,23.92000000000001,10.314427879542901
52,520510,2013-2025,0.88814914,152.26,825.2000000000002,14.169999999999996,74.12,81.6317593466781,22.65,9.400000000000002,45.96,21.57999999999999,41.95892161075109
52,521250,2013-2025,0.888112,146.86999999999995,889.7900000000001,8.28,74.86,70.731406389536,23.15,7.849999999999998,42.309999999999995,22.180000000000003,56.90936353951398
52,520250,2013-2025,0.8853972,182.19000000000003,263.90999999999997,13.139999999999999,74.54999999999998,71.40464468949838,27.220000000000002,6.89,57.55999999999998,26.31,0.8833922261484098
52,521730,2013-2025,0.88343894,146.98,857.1800000000001,12.729999999999999,73.77999999999999,68.6554772850742,23.839999999999996,8.400000000000002,40.25,22.930000000000003,50.34386437258878
52,522020,2013-2025,0.87905854,184.53000000000003,258.15000000000003,9.08,74.10000000000001,67.08410637521,27.730000000000004,5.159999999999998,51.53999999999999,26.949999999999996,6.19078208494174
52,520320,2013-2025,0.8766546,168.61000000000007,674.22,13.659999999999998,76.21000000000001,73.17584921461761,25.029999999999998,7.480000000000002,46.84000000000002,24.160000000000004,2.3358187020902106
52,521930,2013-2025,0.8752654,181.15000000000003,583.8599999999999,27.279999999999998,74.39999999999999,74.83944833224339,24.449999999999996,13.180000000000003,66.46000000000001,23.38,11.806976974556799
52,521523,2013-2025,0.87485415,150.65000000000003,938.2199999999998,8.08,76.05999999999997,74.68911798897729,23.1,7.920000000000001,41.2,22.160000000000004,15.675178467181004
52,521090,2013-2025,0.87037855,169.28,654.6099999999999,11.159999999999998,75.61,75.523526400503,25.25,6.790000000000002,45.42999999999999,24.38,3.3185087450768997
52,521120,2013-2025,0.870148,158.84999999999997,687.34,8.0,75.22000000000001,76.99816645003611,24.910000000000004,5.8100000000000005,41.32,24.009999999999998,0.6263227618593599
33,330455,2013-2025,0.97925025,110.55499999999999,49.49000000000001,52.885,75.69,77.8526543451481,22.015000000000004,53.980000000000004,85.88499999999999,20.650000000000002,151.757332514388
33,330285,2013-2025,0.93746483,111.90000000000002,194.69999999999996,50.419999999999995,75.30999999999997,77.41324972948179,21.339999999999996,53.88,90.25,19.970000000000002,42.33131516979189
33,330330,2013-2025,0.93245804,100.19000000000003,74.72000000000001,53.320000000000014,76.23,74.7931009624741,21.75,56.13999999999999,76.65999999999998,20.38,116.33915552673801
33,330350,2013-2025,0.93176436,123.22000000000001,214.82999999999998,68.45000000000002,74.08000000000001,71.50320855284397,21.339999999999996,61.88,95.91000000000001,19.979999999999997,23.531882565970403
33,330452,2013-2025,0.90778625,106.5,36.209999999999994,43.63,76.26,72.12582338737863,21.930000000000003,42.45,71.25,20.550000000000004,87.0595593882289
33,330320,2013-2025,0.90380186,109.89000000000003,25.740000000000002,47.47000000000001,73.99,78.15998282572671,22.21,53.11000000000001,88.68000000000004,20.85,8.99818455326857
33,330240,2013-2025,0.89977264,111.13000000000001,236.86999999999995,40.51,74.65999999999998,67.3828722695306,20.979999999999997,42.040000000000006,69.73,19.59,90.45811274033699
33,330270,2013-2025,0.8916397,98.39000000000001,63.08000000000001,49.580000000000005,75.99,66.64273496356631,21.73,52.13,73.44000000000003,20.35,51.17708697718809
33,330023,2013-2025,0.88909936,96.89000000000001,19.42000000000001,40.59000000000002,74.44000000000003,71.73541016565251,21.77,44.61000000000001,70.27,20.38,38.88496391462469
33,330170,2013-2025,0.87154114,148.04999999999998,138.88999999999993,72.64,75.0,64.59460088719081,21.720000000000002,70.27,102.23,20.360000000000007,20.1690157703847
33,330040,2013-2025,0.87082523,124.20000000000002,507.96,25.050000000000004,74.14,74.65409016773411,20.19,26.199999999999996,67.71000000000001,18.82999999999999,85.9149663156239
33,330550,2013-2025,0.86974686,96.05999999999997,56.669999999999995,44.35000000000001,73.26,69.76710849283918,21.69,47.21,70.39999999999999,20.31,18.299642926656993
33,330630,2013-2025,0.8641108,120.20000000000002,453.8500000000001,26.589999999999993,74.98,76.87621676027752,20.44,25.259999999999998,67.0,19.09,71.39773878798493
33,330490,2013-2025,0.85596746,102.56999999999996,57.38999999999999,47.63,74.96000000000001,68.58043725346532,21.9,49.77999999999999,75.64999999999999,20.520000000000003,19.366452048364298
33,330045,2013-2025,0.85003763,126.33999999999997,24.490000000000002,63.70000000000002,73.5,67.35225092714678,22.27,68.20000000000002,97.55999999999997,20.91,6.57349040262561
33,330100,2013-2025,0.8467016,119.90000000000003,74.69000000000003,29.069999999999997,74.81999999999996,71.24310854533812,22.06,37.59000000000002,64.43000000000004,20.680000000000003,31.611719730752398
33,330020,2013-2025,0.8338249,94.94000000000003,28.17000000000001,38.59000000000002,75.31999999999996,70.54267713100771,21.860000000000007,42.15999999999998,68.14,20.479999999999997,33.659985844526894
33,330414,2013-2025,0.828132,112.38000000000001,39.32999999999999,59.70000000000002,73.58000000000001,70.36910188316679,22.259999999999998,53.12,88.71000000000001,20.91,9.711910409310208
33,330600,2013-2025,0.82731944,132.70000000000002,424.85999999999996,33.769999999999996,73.02999999999999,74.57693596933419,20.520000000000003,27.25,74.71000000000001,19.16,59.0747185345266
33,330510,2013-2025,0.82418853,116.0,29.740000000000002,54.46000000000001,74.87,70.68021299743042,22.199999999999996,65.44000000000003,92.44000000000003,20.84,35.918193251861
33,330060,2013-2025,0.82299805,118.41000000000003,347.15999999999997,30.88,74.15999999999998,77.42910815157072,21.13,24.360000000000007,59.09000000000002,19.759999999999998,25.430592349923096
33,330220,2013-2025,0.8227939,120.96000000000001,192.76000000000002,27.910000000000007,75.24,73.99776667987638,21.98,25.48,56.84000000000002,20.63,32.7813885124076
33,330430,2013-2025,0.82043713,99.0,156.22,41.63999999999999,74.15999999999998,71.49909131707622,21.29,43.58,69.27,19.91,20.072647105056696
33,330420,2013-2025,0.8196651,136.54999999999998,700.7,27.519999999999996,75.30999999999997,77.8812866848941,19.349999999999998,27.5,69.97000000000001,18.0,68.54883659034479
33,330070,2013-2025,0.8131017,96.48,11.45,38.800000000000004,75.15999999999998,69.615996400571,21.9,42.52999999999999,69.34000000000002,20.520000000000003,43.35963155100201
33,330190,2013-2025,0.8098647,104.29999999999998,49.01,46.559999999999995,73.75,61.976397700449894,21.949999999999996,47.59000000000002,73.73,20.57999999999999,9.002759934377028
33,330520,2013-2025,0.8075602,93.14000000000001,21.63,37.89999999999999,73.02999999999999,73.23278882277648,21.81,42.74,68.59000000000002,20.430000000000003,27.678778133138206
33,330411,2013-2025,0.8064883,130.25,430.09000000000003,23.04,74.01,76.72918013149942,20.69,25.27,67.68000000000004,19.34,11.709654087251298
33,330187,2013-2025,0.7938079,92.39000000000001,21.37,38.269999999999996,75.44000000000003,76.0536812067297,21.81,43.24,68.61,20.430000000000003,19.2160331089386
33,330555,2013-2025,0.79114735,108.32999999999998,40.040000000000006,45.190000000000005,73.29999999999998,72.95650969634438,22.27,40.059999999999995,82.11,20.91,15.163022014210698
35,355030,2013-2025,0.98904604,168.46,777.8099999999997,56.76,76.29999999999998,82.93343149661567,18.759999999999998,61.09000000000002,101.35999999999999,17.400000000000002,318.41055769971706
35,350590,2013-2025,0.9675839,151.97,802.86,17.539999999999996,75.40999999999998,82.4368648481915,20.970000000000002,28.279999999999998,60.66999999999999,19.740000000000002,379.74382429911486
35,354850,2013-2025,0.9597686,250.88999999999993,260.65999999999997,115.05999999999997,76.13,79.3095128546056,21.029999999999998,122.06999999999996,176.69000000000003,19.639999999999993,397.66062876690705
35,355670,2013-2025,0.958841,131.0,731.8,28.699999999999996,77.68000000000004,84.7421333042456,19.569999999999997,44.92999999999999,65.31999999999996,18.229999999999997,308.75876165508095
35,354980,2013-2025,0.95467925,119.95000000000002,528.7700000000002,15.159999999999998,75.74,83.9397749639892,22.740000000000002,32.57999999999999,47.71,21.5,220.89468304957896
35,350550,2013-2025,0.95338184,123.19000000000003,523.9700000000001,11.840000000000002,77.5,83.64822204308402,22.800000000000004,26.240000000000002,48.64999999999999,21.569999999999997,215.145480891983
35,351620,2013-2025,0.9466361,159.27,909.1299999999998,19.34,75.5,82.0004260819013,20.610000000000007,24.31,64.78999999999999,19.400000000000002,217.93643075177204
