cod6,prob,ppt_out,altitude,ppt_ago,Expectativa de Vida,Necessidades Humanas Básicas,tmed_out,ppt_jun,ppt_set,tmed_set,Famílias em Situação de Rua,tmed_nov,Domicílios com Coleta de Resíduos Adequada,Índice de Progresso Social,População 2022,Abastecimento de Água via Rede de Distribuição,Áreas Verdes Urbanas,Densidade de Telefonia Móvel,Mortalidade Infantil até 5 Anos,Densidade de Internet Banda Larga Fixa,tmed_ago,Índice de Abastecimento de Água,Esgotamento Sanitário Adequado,Nutrição e Cuidados Médicos Básicos,ppt_abr,Acesso à Informação e Comunicação,Focos de Calor,Água e Saneamento,tmed,PIB per capita 2021,Código IBGE,Mortalidade entre 15 e 50 anos,Fundamentos do Bem-estar,ppt_dez,tmed_jul,Cobertura Vacinal (Poliomielite),Índice de Vulnerabilidade das Famílias do Cadastro Único (IVCAD),Domicílios com Iluminação Elétrica Adequada,Domicílios com Paredes Adequadas,Índice de Perdas de Água na Distribuição,ppt_fev,ppt_jan,Supressão da Vegetação Primária e Secundária,tmed_jun,Índice de Vulnerabilidade Climática dos Municípios (IVCM),Qualidade de Internet Móvel,tmed_mar,Cobertura de Internet Móvel (4G/5G),ppt_nov,tmed_fev,tmed_jan,clu
510510,0.8136084,279.26,314.93,41.43,75.18,70.8680215854188,27.88,31.19,244.89,27.11,10.2779512438476,27.46,79.9126076367245,53.6350365403515,35899.0,76.260150852602,3.89153209027471,88.1,14.0990245047409,12.120000000000001,25.96,89.36375,28.7275638235536,76.0045114227008,195.46,59.334412203426,336.904830115166,73.1422203658686,25.990000000000002,38318.5349006936,5105101.0,2.5265885655671303,52.7168876081898,383.99,24.09,88.03376340904109,0.315959175887066,90.8203461487876,86.6102746288027,22.265,358.77000000000004,367.79,36.0167225311553,24.02,50.47,76.9298942857143,25.990000000000002,77.64,381.54,26.14,26.16,3
510515,0.7926282,272.24,352.33,43.64,75.72,69.1857448384721,27.43,40.480000000000004,221.89,26.52,13.105425932370398,27.11,83.6955774581863,54.9123655130818,47800.0,60.7510420853791,3.46228170362136,89.09,16.9373807654488,13.19,25.42,84.35,1.3426796588759902,76.284835311609,187.97,64.4985523242745,189.452571453487,64.3693095637327,25.59,28089.7195271967,5105150.0,2.669177549433,55.58549974555639,334.88,23.52,92.216848718218,0.302772259770791,84.9474147729423,86.0834993742838,8.25625,316.86,366.97999999999996,17.2533602523205,23.509999999999998,66.36,89.7053805555556,25.740000000000002,83.65,364.32,25.91,25.85,3
510517,0.53045976,308.84,256.59,46.09,72.79,64.5454813628664,28.050000000000004,42.41,254.32,27.27,9.85789011372154,27.66,56.44973938578419,48.4835068394791,10149.0,50.5073020426819,3.69361108180749,19.11,15.460091417452999,10.099999999999998,26.18,60.19375000000001,23.933198298500795,77.6515410422115,214.92000000000002,41.83633602809779,81.2689709194164,52.1922276655655,26.23,29567.813154005304,5105176.0,2.14078374455733,50.5413783515379,379.17,24.41,97.4834437086093,0.37592244224422405,96.281896043357,53.1445853616245,33.7475,351.52000000000004,384.92,42.7756722761613,24.32,58.0,80.8577,26.259999999999998,61.74,412.12,26.36,26.38,3
510520,0.72949374,170.09999999999997,400.81,17.7,75.54,74.2460899198316,26.300000000000004,17.91,68.98,25.199999999999996,0.829187396351576,26.259999999999998,83.2785192466951,58.3576831978031,11620.0,85.1000427120484,0.8308820194850222,76.03,16.4196432080949,13.2,23.720000000000002,77.6733333333333,50.1957651173292,74.1049617370123,117.78,63.1685467294241,47.9094076655052,74.965642991679,24.52,45828.1624096386,5105200.0,2.78998662335181,57.6458391331978,258.5,21.65,95.2282113735042,0.323050784856879,96.7978749172712,93.7044885486078,27.6766666666667,231.14,258.65,34.7336266599982,21.59,56.440000000000005,94.1955055555555,25.33,84.58,234.57999999999998,25.64,25.65,3
510523,0.6054549,128.72,179.8,23.16,72.2,75.6895963546983,27.29,27.96,76.31,26.050000000000004,0.0,27.42,80.078594302298,57.685569948417,4724.0,76.6407060822095,0.526820197336064,69.92,26.0336426652216,12.72,24.54,88.08500000000001,2.38434310169991,74.1795005852367,118.65,54.8398594849297,54.2797494780793,62.1512067823844,25.58,52237.1621507197,5105234.0,2.21130221130221,53.3778775339971,217.90000000000003,22.59,90.7649122807018,0.307109243697479,96.12254484942069,82.6232526410807,58.7325,197.15000000000003,231.56,56.7302355887869,22.42,51.93,92.6763909090909,26.69,56.3,178.56,26.85,26.9,3
510525,0.8543708,205.03,391.28,28.779999999999998,74.96,74.4509828595994,27.32,14.49,170.57999999999998,26.449999999999996,87.51992132208281,26.970000000000002,1.92974693115152,59.7886809697269,92256.0,97.4267516966801,4.6934674709734,89.67,16.3981544791355,20.449999999999996,25.15,93.47625,51.4962126533757,78.1010646988563,150.75,70.3415483644843,7.8760829614071906,87.3956005697777,25.39,75245.7554760666,5105259.0,2.05709406353704,64.0069064482549,350.71,23.13,91.7506490703652,0.291878973573344,84.0347520959587,95.4332174823208,11.17875,314.88,307.77,35.8763487715556,23.07,50.58,94.1349916666667,25.6,93.83,284.8,25.82,25.83,3
510530,0.32160643,175.3,187.09,7.53,72.29,75.5253223706247,28.62,4.73,49.42,28.0,0.0,28.15,80.69024559988318,54.207083859604104,2591.0,84.4965373511637,3.9754774487552598,3.64,51.730540701129,2.07,26.699999999999996,91.7066666666667,18.9025136014452,71.455182556302,145.52,39.9188740167987,2985.25308888003,75.6058885316464,26.79,16008.3335005789,5105309.0,3.45640219952867,48.01573415697,319.82,24.990000000000002,86.66666666666671,0.347384615384616,89.4100920651829,68.2058811358281,20.0,293.77,316.71,6.19780892714888,24.86,58.66,69.4374083333334,26.800000000000004,90.49,262.91,26.91,27.09,3
510550,0.52011454,182.23,264.89,40.14,75.57,56.6774835089122,26.740000000000002,40.78,122.86999999999999,25.39,1.79290210571601,26.94,37.487354968053,47.800691847540506,17384.0,44.7736303628262,2.80666733028609,38.64,21.087765052935303,10.28,23.98,37.8575,2.14955542010434,68.4882163735542,130.7,43.6073939959277,308.215094789555,36.1527448541371,25.06,37033.4563506673,5105507.0,2.31712857791913,45.582094127972496,250.69,22.009999999999998,68.2393747453736,0.3150165,88.3717777876162,73.0569361912387,53.72625,214.98,286.3,54.2229357304078,21.9,65.06,96.1545666666667,26.17,35.0,263.95,26.39,26.35,3
510558,0.6952047,260.98,343.76,28.66,73.79,70.0989729450969,28.029999999999998,18.06,168.23,27.41,0.807102502017756,27.490000000000002,71.1631081217924,53.0378998588549,11414.0,76.1283667527282,2.49795500365905,80.39,14.525676650497997,1.6999999999999997,26.19,87.81,4.88401407063733,74.7629980847801,197.78,48.6363902016018,1162.68866268866,68.0564192386115,26.08,59532.4537147363,5105580.0,2.40922972514421,46.0445343207555,374.47999999999996,24.31,85.3256902798187,0.306934415145369,87.836313276333,41.55945741033919,26.66375,397.68,394.01,31.670146995593402,24.240000000000002,48.769999999999996,65.6400457142857,25.88,64.56,373.29,26.06,26.17,3
510560,0.84758955,291.6,345.07,30.759999999999998,74.46,66.5926176535341,28.14,23.81,197.34999999999997,27.59,36.92226811643,27.56,74.6322681938131,54.0411172495113,21415.0,71.551876342106,1.75278147031716,88.73,18.1657529435215,16.43,26.449999999999996,84.8125,13.9814448679402,76.3977462153989,211.12,65.1810996086725,100.542531481758,65.2050391823034,26.199999999999996,60343.64353023581,5105606.0,2.86993876245316,57.3068173591421,379.54,24.62,86.1972100965902,0.290792498004789,91.6097422213986,62.241293779108,36.385,405.75,400.57,40.2000559254149,24.54,55.57,95.1434138888889,25.83,76.62,409.71,26.009999999999998,26.13,3
510562,0.7247738,120.79999999999998,226.3,19.81,73.95,66.3759979216414,26.990000000000002,27.720000000000002,73.07,25.720000000000002,2.14874197912802,27.15,86.6772695112599,55.3036687801537,27511.0,64.3247951099957,2.30236995551151,86.03,13.3265850126389,3.46,24.23,86.22875,25.5829158262569,74.3707416227717,115.36999999999999,62.8320233316205,5.22680604816129,64.3133216208528,25.279999999999998,30598.0693504416,5105622.0,3.1716814159292,57.3321979155508,218.88,22.25,87.6561840107934,0.33164525407478507,91.3712770537816,89.8985266616126,39.97875,193.82,235.8,55.7677236141883,22.1,52.78,95.53949166666669,26.39,85.78999999999999,176.31,26.6,26.63,3
510590,0.81816876,184.97,403.47999999999996,28.509999999999998,74.64,60.6776915625987,26.92,14.66,99.34,25.94,0.0,26.69,85.2102244716494,53.6982227043921,15753.0,82.3710733461591,2.79994290457626,89.9,14.217945538105,16.5,24.56,76.4693700787402,20.9042499944956,70.0762062977097,136.54,65.8382882682166,141.363284275755,60.2297329174277,25.02,71291.3649590554,5105903.0,3.67884663186676,57.3522950708388,264.91,22.490000000000002,81.1221608772943,0.303888492063492,98.20279199891459,91.2378830639753,76.4693700787402,245.55,254.55,38.6859085374685,22.44,53.32,89.3892583333333,25.48,84.64,232.32,25.73,25.740000000000002,3
510600,0.81341976,170.82999999999998,369.17,26.42,72.56,65.0831933410739,27.009999999999998,12.16,91.99,25.98,7.01050981213942,26.84,70.3107359152963,55.3281748121364,5935.0,83.8659233896839,2.7655890258321105,90.18,21.3134438377157,17.06,24.61,89.21125,13.7556328842455,69.3536352153185,135.75,66.8425652510569,67.1591672263264,70.7779016689665,25.14,55272.1718449874,5106000.0,4.08304498269896,54.8899426361386,262.13,22.56,73.6205326496589,0.287884328358209,99.0738377915861,82.04407210079032,36.7325,227.47,249.55,21.6840461756561,22.490000000000002,50.05,92.2564333333334,25.68,84.84,217.52,25.91,25.91,3
510610,0.42318195,128.82,255.56,22.08,74.2,68.429733620504,26.949999999999996,24.6,64.87,25.77,3.46214979122903,27.02,38.4212130986617,52.586717463094,11658.0,38.9070720768548,2.59729561690454,43.42,19.5110764820961,9.39,24.259999999999998,48.542500000000004,41.2563615354557,76.2702332245852,117.28999999999999,43.35199891108449,275.888717156105,50.58332427879951,25.21,33511.4315062618,5106109.0,2.8491030601477294,50.318767971675,196.78,22.259999999999998,93.75674907644222,0.340265370467683,95.2433428741888,65.1757195610524,15.108749999999999,191.48,203.75,42.2073091484366,22.13,60.01,94.9631419354839,26.21,32.14,163.29,26.44,26.48,3
510615,0.60420966,314.77,256.56,46.17,75.51,62.20463644622579,28.18,42.26,249.90000000000003,27.490000000000002,10.141549317691,27.73,51.765428065314104,49.2995781071069,14160.0,44.73673850647789,1.20756479309339,14.7,12.2088147702317,10.29,26.44,63.3225,4.93584769487585,80.747449487373,229.67000000000002,42.0777853876089,605.060506050605,52.405293505479,26.36,24426.5981779661,5106158.0,3.11229496705453,45.9013640516484,385.89,24.699999999999996,99.36170212765958,0.296888252148997,87.9304729434271,84.405133572125,10.21625,370.88,390.08,45.5860427532685,24.6,54.58,96.2312958333333,26.23,49.59,416.88,26.34,26.39,3
510617,0.47268432,195.28,268.44,13.21,72.6,63.7333452190525,27.5,7.930000000000001,70.96,26.63,3.63770344170928,27.240000000000002,61.9034797442498,46.782939226129606,4467.0,62.1195232241351,2.93098590961855,41.7,59.8038400391342,17.42,25.17,38.8214285714286,31.9094677544829,58.91933244834671,121.89,26.0459479388596,1866.66666666667,55.80015125041551,25.720000000000002,31704.3559659727,5106174.0,2.33349538162373,43.493989051433395,341.92,23.300000000000004,43.2183752373243,0.40682304526749,90.5280866654796,67.5072570644482,5.9357142857142895,294.3,346.19999999999993,23.8123535136568,23.220000000000002,55.5,13.35931,26.240000000000002,37.58,325.12,26.41,26.490000000000002,3
510618,0.51735365,201.84999999999997,348.85,41.940000000000005,74.52,66.5923690080585,26.759999999999998,38.74,142.79,25.550000000000004,10.663730128807,26.759999999999998,60.750142278544494,52.7822808629747,6965.0,60.8166994124379,1.44005972499035,57.16,20.7759683943761,4.85,24.240000000000002,54.88875,26.6247065220037,77.5310723650081,141.46,40.6664314130894,644.677661169415,48.7193393226994,24.98,64445.5065326633,5106182.0,2.13133640552996,45.361336185158,271.72,22.23,99.2233009708738,0.317665637860082,93.05803202478049,84.7876264347974,66.09125,238.02,305.17,40.75750597328129,22.18,60.62,58.0379942857143,25.75,54.88,287.89,25.98,25.9,3
510619,0.7186545,263.71,365.96,32.43,73.53,72.5529048155847,27.92,22.23,214.84999999999997,27.27,5.4127198917456,27.38,86.1233819661826,54.0288241713585,4431.0,84.6652924711764,0.881360135809947,79.78999999999999,26.3064364897316,22.59,26.08,63.32428571428569,7.38973365903758,73.2087549554405,196.17000000000002,60.4704267290548,868.129275772588,61.5634017699937,25.96,75759.5990521327,5106190.0,3.10588235294118,49.9871477711959,391.44999999999993,24.18,95.4773384763742,0.28170996978852,96.6151369199392,72.4581746565527,38.7714285714286,405.26,390.24,45.0662938072301,24.11,53.55,90.5425565217391,25.75,61.0,376.55000000000007,25.93,26.009999999999998,3
510620,0.6201331,192.23,473.54,20.970000000000002,75.68,67.2926253262206,26.52,15.41,90.1,25.550000000000004,0.0,26.279999999999998,75.955991033448,51.0681461803716,3853.0,76.6769675205075,1.9631676928056403,11.57,26.7473532737177,9.72,24.16,96.86249999999998,11.261522543025198,73.3501048205631,131.85,40.3268169429937,228.891149542218,73.8505281431245,24.62,28531.713677653803,5106208.0,2.63991552270327,46.030113276858806,271.02,22.06,100.0,0.277494897959184,97.4435319606422,75.5986314445483,16.9083333333333,256.14,268.64,44.9002371082394,22.029999999999998,51.97,75.8247375,25.050000000000004,67.95,252.81,25.34,25.34,3
510621,0.7912422,277.63,308.28,35.83,73.9,73.7465493434901,28.11,26.77,249.45,27.43,2.01816347124118,27.62,69.1264947439809,57.8924998273541,11771.0,69.474582787428,1.71219505791595,71.55,20.0182021347952,21.19,26.27,100.0,1.58962913068651,76.0400936854637,197.5,55.7888196189664,184.504997010336,69.9497754022066,26.19,77801.1101860505,5106216.0,2.42424242424243,56.4695403435821,398.69,24.41,80.9692263445499,0.276988221436985,94.93384854583749,94.1687966568232,21.6283333333333,398.6,382.99,50.504292606345,24.32,48.769999999999996,92.763475,26.050000000000004,47.519999999999996,390.97999999999996,26.199999999999996,26.279999999999998,3
510622,0.88952357,201.12,410.15,28.300000000000004,75.2,76.0748209595624,27.09,12.84,136.6,26.17,21.411791062334,26.79,93.8512759004242,60.5903560429634,61223.0,92.942566935518,2.18581560391949,89.64,13.3984539970711,25.62,24.84,99.36999999999999,1.69223471441443,82.0121449251539,144.62,69.194207325261,57.30761654041079,77.4940696523762,25.17,99323.00807212981,5106224.0,2.0599746917395,63.0037501859687,322.64,22.79,96.2474288180362,0.268817428880086,86.3457921197077,96.27984682452669,24.137499999999996,280.19,288.12,38.9049990692249,22.740000000000002,49.66,92.5604444444444,25.48,83.70000000000002,273.17,25.71,25.71,3
510623,0.8061376,153.47,242.2,31.57,73.23,74.1861232220675,27.29,24.68,87.56,26.15,9.142288520292,27.29,87.0649418987438,59.176556159936,16314.0,87.9562270001341,3.03211196518045,86.41,16.9657391120158,25.16,24.699999999999996,97.80125,19.6260790029991,70.205557211152,127.73,70.5741712280227,66.6585127201566,80.1894187137785,25.52,45204.57876057369,5106232.0,2.8663150653519804,58.1710975074886,228.48,22.73,75.08877186173,0.30562331838565,93.6148254907231,80.45750292597748,12.495000000000001,209.64,235.75,41.680918672801404,22.58,58.019999999999996,93.0429166666667,26.37,92.63000000000001,196.57999999999998,26.550000000000004,26.59,3
510624,0.76909065,220.32999999999998,399.15,27.949999999999996,73.95,73.1673255261921,27.35,14.43,159.55,26.529999999999998,17.58415147144,26.96,59.0919010073876,54.24653008986921,12108.0,60.8884687370156,1.96533789856225,64.18,15.703440613562602,10.8,25.21,100.0,0.694380972792157,78.2414508792806,157.8,45.7518408134014,222.029488291414,65.94284084688,25.41,272057.603840436,5106240.0,2.42273644975928,48.01174922452851,355.12,23.199999999999996,82.0332577475435,0.277587743732591,95.90868036176019,85.1875186774859,26.48,342.88,338.9,47.0922735968511,23.15,56.45,78.03386,25.57,40.730000000000004,311.1,25.779999999999998,25.82,3
510625,0.7865538,186.38,353.05000000000007,12.07,73.0,76.6027922809477,27.02,8.99,75.4,26.12,8.7143538252509,26.77,87.36153432697701,57.6513860433326,25486.0,84.2773707948026,1.78910402906567,79.43,12.326793341825802,4.36,24.66,91.18249999999999,40.300863217125894,79.8691535790084,117.42,60.2181384137219,56.6851509550216,75.8839973663522,25.21,40838.9284077533,5106257.0,2.38402551059145,56.7215258961706,325.9,22.71,96.2606882866412,0.278837017771998,97.4084240776684,70.8922818591744,35.855,288.95,337.05000000000007,52.1768932308013,22.66,50.559999999999995,95.2221972222222,25.73,79.5,300.8,25.94,26.0,3
510626,0.64392185,309.07,313.86,35.86,73.9,60.26208143409589,28.25,28.63,238.98,27.69,4.00133579649507,27.68,50.8114710105428,50.6112518919604,6444.0,43.4029452900208,0.980290224404471,65.69,16.0521117300778,2.7,26.59,41.92,5.13137928090182,81.5803386206313,219.04,48.4503221253755,564.41717791411,45.2647481703968,26.33,76012.852591558,5106265.0,2.73972602739726,50.0381343000815,397.31,24.779999999999998,100.0,0.317679268292683,90.8614504251174,68.1799038763344,10.17,411.25,404.13,52.95415106581681,24.69,49.67,96.0671833333334,25.970000000000002,42.12,433.28,26.14,26.25,3
510627,0.5213592,256.92,291.5,38.93,74.17,77.8220634652028,27.949999999999996,25.550000000000004,234.0,27.15,0.0,27.56,68.4154221552101,55.015087615747,3307.0,68.0333910235275,0.2566629224934,1.4,35.7858453603135,6.72,25.949999999999996,61.769999999999996,87.8224969835114,70.4863926074333,184.79,30.4855287829936,11.9438638399522,73.1527465715936,26.06,30916.2209555488,5106273.0,2.1577882670263,49.045322908384,380.63,24.07,84.5993836671803,0.268444444444445,99.45167012579769,83.2542926021775,9.965,357.72,355.78,62.65751394038979,23.98,54.08,57.14355,26.15,58.940000000000005,352.21,26.29,26.32,3
510628,0.638669,175.31,467.19999999999993,7.8100000000000005,74.14,78.7262468569844,26.41,9.95,71.08,25.470000000000002,0.0,26.17,78.1597427486202,56.1655017773492,7160.0,74.6091719597247,2.08634993835408,49.09,24.684574684574702,1.63,24.029999999999998,75.21875,72.0628948185544,70.5111225779331,115.28999999999999,25.359748902103,108.397167220697,71.1812035057255,24.550000000000004,121415.946564246,5106281.0,2.11912943871707,46.138088904887304,296.15,21.98,95.2698412698413,0.287709245742093,96.1099017439249,77.8518145620557,43.2625,278.67,318.69999999999993,57.04527597866219,21.96,50.57,6.461700000000001,25.04,56.74,262.76,25.33,25.34,3
510629,0.76010025,310.75,263.21,42.059999999999995,73.54,74.2401899440519,28.35,35.38,245.26000000000002,27.75,6.00291763952906,27.84,67.5095113931738,55.0393064388459,11989.0,60.220027617161904,4.33729221840486,75.92,11.4302610671326,9.6,26.67,58.49625,0.849040845487018,78.1534322861544,228.3,55.4665478816728,572.358838145832,54.7663717014002,26.48,66897.3564100425,5106299.0,2.38907849829352,51.622662529889,398.34000000000003,24.91,92.8809357417222,0.272057416267943,95.0492736323242,92.18486099436839,15.077499999999999,396.83,397.18,49.9618849208496,24.800000000000004,50.71,95.4368527777778,26.220000000000002,54.82,430.69,26.35,26.449999999999996,3
510630,0.66301095,219.55,442.69,21.86,74.18,71.86136796775,26.98,13.129999999999999,120.79999999999998,26.13,10.4871546428647,26.62,80.0485729397168,53.74261390741209,28228.0,77.978429491207,2.06566616292716,58.05,18.2533696422812,9.55,24.77,77.785,2.31210665702548,79.6571056267416,146.55,44.7710659934193,397.75952768421496,60.6659791167911,25.050000000000004,76218.8668060082,5106307.0,2.47836621668397,47.78918739504171,337.44999999999993,22.73,98.8444444444444,0.320126896551724,95.11968179611401,69.5015537495559,51.56125,320.71,338.15999999999997,30.1571894335336,22.699999999999996,61.66,48.38507727272731,25.29,76.14,319.19999999999993,25.529999999999998,25.56,3
510631,0.48368815,173.66,208.95,7.63,74.74,71.4549142883481,28.23,3.93,48.14999999999999,27.509999999999998,3.55239786856128,27.84,50.556044423280305,52.45046556008491,2040.0,9.62787114037919,4.04733745480904,4.04,22.7827667598144,2.18,26.13,62.108,14.4626410921031,80.8160494406738,130.39,32.2603320434398,1667.4937965260501,42.05732131947439,26.43,27972.819754902,5106315.0,2.88461538461538,48.8920216155803,335.38,24.37,92.0954907161804,0.299298288508557,85.97305354780812,61.0540725935152,5.97,283.76,323.18,12.956622175956799,24.27,53.38,58.6799333333333,26.66,68.66,289.5,26.779999999999998,26.92,3
510637,0.8267437,174.37,455.86,20.86,73.73,73.8812839718102,25.800000000000004,19.970000000000002,70.33,24.699999999999996,2.13078873365955,25.81,87.2160996778335,59.8335193376971,18722.0,86.2585546514695,1.8954336210135,85.5,17.8324366239463,7.049999999999999,23.199999999999996,84.21000000000001,11.2509982612169,65.361644495691,113.99,61.4302820166146,93.5458873021145,68.3500903089605,24.06,84783.9707616708,5106372.0,3.11367029217317,57.4863847671722,275.12,21.12,67.6594052773692,0.280875938189846,97.6758987211015,82.6599058235806,43.93625,233.73,277.03,22.570544001197,21.08,48.59,92.0593944444445,24.92,79.21000000000001,248.44,25.279999999999998,25.279999999999998,3
510642,0.771799,276.62,337.64,26.550000000000004,70.65,60.1860194248363,28.17,19.52,156.66,27.62,23.6292790932935,27.59,81.3233379948774,49.53951335162459,33599.0,74.9567375412992,0.93301826552076,77.08,20.4214994675594,17.54,26.449999999999996,68.82375,14.9600024579485,71.2965688888927,203.41,55.388888204132805,487.86452283426104,61.7297956869963,26.23,27539.1424923361,5106422.0,3.54167880235335,45.7315021144383,362.71,24.62,69.5689126141523,0.325641248240264,95.1073716176429,72.7597959106374,35.2725,387.32,388.97999999999996,27.2274076643112,24.54,57.07,76.2318583333333,25.89,63.89,384.61,26.07,26.21,3
510645,0.5591197,204.37,496.6,18.78,73.8,67.1967645594345,26.5,14.09,98.28,25.56,5.41940345071158,26.21,45.207917324720206,50.9971351650865,3287.0,83.9139571066559,3.6979161801477,8.4,23.0274822695036,8.28,24.18,76.4693700787402,44.747363838339,77.5688066885494,133.88,40.20392509456259,37.9027163613392,64.5274496746419,24.57,71064.1416184971,5106455.0,2.6700572155117603,47.798842284715,293.75,22.08,100.0,0.260928070175439,98.44922715653901,76.9269347515041,76.4693700787402,276.05,292.26,44.8819355207196,22.06,56.7,71.7563666666667,24.93,76.63,278.71,25.220000000000002,25.220000000000002,3
510650,0.6634606,122.29999999999998,123.92,26.39,73.36,69.2739691922355,27.029999999999998,30.279999999999998,67.47,25.699999999999996,0.871839581517,27.35,77.0054790323052,55.5952356182424,31269.0,75.8797728542475,3.71889248619252,80.28,15.634467170471797,13.27,24.1,70.46875,23.6878993994205,67.9258527257435,107.43,61.5935937021524,426.690585258033,61.7777035210925,25.44,22857.0025520484,5106505.0,3.48494554772581,51.6567001951162,206.14,22.17,72.6470675473139,0.351311546058539,95.2638617423353,68.7135122937711,47.3,179.27,213.43,14.7210043523766,21.990000000000002,56.190000000000005,94.1788277777778,26.86,73.91,175.34999999999997,27.06,27.15,3
510665,0.7651589,151.18,408.58,8.81,73.94,81.3778692228668,26.300000000000004,10.400000000000002,65.35,25.29,0.0,26.18,93.4195322525166,60.4599463540355,7299.0,93.0809819296335,1.88892416660667,71.24,18.6965227195112,6.24,23.800000000000004,100.0,40.7095275447798,74.5963847257035,101.09,59.8108470605116,28.8517022504328,85.3795417376739,24.54,17006.1055487053,5106653.0,2.5205479452054798,56.357308075796205,278.31,21.800000000000004,89.3596059113301,0.273991907514451,96.321061350817,79.69432344924361,15.884000000000002,252.05,300.32,50.0214747301469,21.77,48.45,94.8755111111111,25.279999999999998,82.89,229.43,25.56,25.59,3
510670,0.73632514,171.92000000000002,575.09,18.9,73.37,84.0300302045711,25.300000000000004,15.23,74.06,24.27,0.0,25.199999999999996,92.548649159113,64.1239532501532,2076.0,96.3454422948166,0.0078413090616685,83.6,0.0,8.64,22.79,93.5257142857143,2.19643025953744,83.3521604281348,104.24,62.5566430542163,4.9800796812749,76.4701281459912,23.529999999999998,15155.595134874802,5106703.0,2.70880361173815,59.9945058607969,292.39,20.69,94.4444444444444,0.309511278195489,98.75493752725859,88.59684690784181,26.6671428571429,239.05,296.6,45.93855125904919,20.71,54.39,88.0797368421053,24.220000000000002,88.01,262.67,24.61,24.6,3
510675,0.78016055,161.11,351.9,34.85,73.4,72.166633656209,26.41,37.84,110.66,25.11,20.4251388886363,26.550000000000004,89.156789499508,57.4146789507749,54795.0,77.4755228932917,1.7282979855809697,89.85,15.646450259762101,12.26,23.720000000000002,84.2425,40.9200406059574,72.1922664850286,122.93,65.3713707828784,75.5507708870007,71.8710520899206,24.68,44785.2253052286,5106752.0,2.60266446916632,56.1083164519119,242.0,21.67,80.9769210234318,0.292360299625469,97.4057804129732,89.7269949304848,33.42875,207.43,269.99,47.1258429501537,21.6,57.01,93.0637916666667,25.66,84.31,237.5,25.949999999999996,25.89,3
510677,0.5924314,206.19,218.93,11.610000000000001,73.15,68.8375185060275,28.550000000000004,7.34,68.47,27.94,3.5049056275631694,28.06,76.354381157128,51.064512417105,12524.0,56.6557867896676,1.10811905635383,20.71,17.0817028011526,13.91,26.66,65.01,16.5067819981566,80.8672248249134,161.93,39.8626334730867,238.311206398945,54.5243625351338,26.68,45740.379854679,5106778.0,2.35331531245031,46.9478462836761,336.17,24.92,94.3436905516804,0.319217657878602,96.4648388795218,68.0850108233843,34.582,324.52000000000004,346.80000000000007,48.319676637984,24.79,63.0,64.3472086956522,26.61,64.79,304.89,26.740000000000002,26.91,3
510680,0.74614775,226.45,338.14,31.029999999999998,73.88,74.7525237299273,27.77,20.27,221.59,26.970000000000002,5.6535864441329995,27.35,90.0450036146495,56.285053841658005,5690.0,87.2349656751831,1.4157778001405998,89.82,18.7229437229437,7.549999999999999,25.759999999999998,97.9885714285714,0.470835153909726,77.0371065105234,173.02,49.741128417481704,654.389415340604,73.8683034539249,25.85,233467.70987697697,5106802.0,2.7425437092903704,46.5808840832298,373.52000000000004,23.82,97.3809523809524,0.281434782608696,98.3500985696258,95.0329187898442,29.75,362.64,344.80000000000007,46.99976366024061,23.75,56.809999999999995,66.14652,25.9,52.559999999999995,311.9,26.07,26.1,3
510682,0.59622467,137.91,274.3,27.240000000000002,72.72,68.0368221578663,26.59,34.72,90.31,25.259999999999998,6.61327690205269,26.83,67.9848058178711,54.3723929658878,10167.0,71.2950850773941,1.95636917112527,59.58,18.2010339783346,10.03,23.79,43.92125,26.6958388170533,79.48462442334302,115.21000000000001,44.8806096972886,46.0603684829479,55.445903248295004,24.91,30577.0586407003,5106828.0,3.25545767905017,50.3720981134395,226.78,21.779999999999998,95.4414201183432,0.305673656618611,90.9398633960829,77.1958147214939,29.97375,194.23,251.84,57.3320962914804,21.66,47.26,81.712815625,26.08,38.05,206.13,26.33,26.32,3
510685,0.59946823,124.66,284.91,25.42,73.23,64.1467994389501,26.9,29.98,68.67,25.720000000000002,0.0,26.949999999999996,49.9862979506662,52.39398533907389,3181.0,55.5281975348177,1.33249023744603,65.41,13.986013986014,11.099999999999998,24.25,72.2925,5.4495603430001,66.7011555235223,117.78999999999999,45.9026036478333,961.538461538462,57.1957736160406,25.14,26460.545520276595,5106851.0,2.15924426450742,46.5286959782445,197.01000000000002,22.23,66.3492895133762,0.313128140703518,85.6080865441811,62.2724606474559,20.572499999999998,190.38,212.34,37.4293712776411,22.1,49.38,66.3890857142857,26.07,52.66,160.25,26.31,26.33,3
510700,0.73011506,180.2,485.6,10.16,74.91,69.4904418029484,26.07,13.2,64.7,25.050000000000004,12.4750701858114,25.93,80.8680219778042,53.5513324775127,24587.0,75.6382783416073,5.250812321814509,41.53,14.808525942087,4.24,23.6,76.4693700787402,31.9882586213044,68.9516489662447,117.49,47.7134198437902,197.139543873212,59.63157036030061,24.240000000000002,44154.2930898442,5107008.0,2.09757467927709,54.21112875825169,272.66,21.5,68.9498814200718,0.324293491124261,93.4966490725664,71.8069308328391,76.4693700787402,254.11,292.02,37.1711731242344,21.48,53.54,93.6793861111111,24.87,60.99,247.14,25.199999999999996,25.199999999999996,3
